"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"916323304704761856","1478715230721085442",2022-01-05 13:09:18,"markogabor88","2000-en nézik NAPONTA a konteós, oltás ellen hónapok óta sátorozva a Várban tüntetõ orvos élõ videóit. Megnéztem a tegnapit. Billgéc, öblögess a vírus ellen, szedd az ivermectint, népirtás, a szokásos.

A rendõrség folyamatosan meghosszabbítja a területfoglalási engedélyüket.","Twitter Web App",276,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/markogabor88/status/1478715230721085442","Markó Gábor","Székesfehérvár, Magyarország","Filmkedvelõ, könyvmoly, gamer, neurológus, közgazdász, fiam apja","https://t.co/buAnTF4fnn",FALSE,5088,472,9,11358,19248,2017-10-06 15:24:35,FALSE,"https://t.co/buAnTF4fnn","https://www.youtube.com/channel/UCVI0o9IySRks9myvQ2GxltA",NA,"https://pbs.twimg.com/profile_banners/916323304704761856/1625837180",NA,"http://pbs.twimg.com/profile_images/1370097708745306121/OSXoJAUn_normal.jpg"
"916323304704761856","1477556797271642117",2022-01-02 08:26:06,"markogabor88","Fun fact: ledolgoztam összesen 18 órát, mire elláttam az ELSÕ oltott beteget idén. Nem covid, sima neurológia, de érdekes megállapítani, hogy ezen betegek neurológiai panaszainak jó része az egészségük pont ugyanazon elhanyagolásából ered, amibõl az oltásellenességük is.","Twitter Web App",271,"1477554951119421445","916323304704761856","markogabor88",FALSE,FALSE,89,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/markogabor88/status/1477556797271642117","Markó Gábor","Székesfehérvár, Magyarország","Filmkedvelõ, könyvmoly, gamer, neurológus, közgazdász, fiam apja","https://t.co/buAnTF4fnn",FALSE,5088,472,9,11358,19248,2017-10-06 15:24:35,FALSE,"https://t.co/buAnTF4fnn","https://www.youtube.com/channel/UCVI0o9IySRks9myvQ2GxltA",NA,"https://pbs.twimg.com/profile_banners/916323304704761856/1625837180",NA,"http://pbs.twimg.com/profile_images/1370097708745306121/OSXoJAUn_normal.jpg"
"1346518627265241091","1477707634199478278",2022-01-02 18:25:29,"Kirlyn10","@NPIRTS1 @hvg_hu Az ilyenek miatt haltak meg ilyen sokan! Nem oltatták be magukat, mert hallgattak a baloldalra. A lelkiismeretükkel számoljanak el, ha van nekik ilyen! Ezek után tovább uszítotok az oltás ellen. Ne adja Isten, h a szeretteiddel történjen tragédia. A rosszindulat visszaüt! Igaz? https://t.co/39hrmkJdu6","Twitter Web App",278,"1477596714567712768","1476200194568073217","NPIRTS1",FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,"http://pbs.twimg.com/media/FIHeV3EXoAA5Ie-.jpg","https://t.co/39hrmkJdu6","https://twitter.com/Kirlyn10/status/1477707634199478278/photo/1","photo","http://pbs.twimg.com/media/FIHeV3EXoAA5Ie-.jpg http://pbs.twimg.com/media/FIHea66XMAoggzd.jpg http://pbs.twimg.com/media/FIHemKhXoAIXy4v.jpg http://pbs.twimg.com/media/FIHezStX0AoOKA8.jpg","https://t.co/39hrmkJdu6 https://t.co/39hrmkJdu6 https://t.co/39hrmkJdu6 https://t.co/39hrmkJdu6","https://twitter.com/Kirlyn10/status/1477707634199478278/photo/1 https://twitter.com/Kirlyn10/status/1477707634199478278/photo/1 https://twitter.com/Kirlyn10/status/1477707634199478278/photo/1 https://twitter.com/Kirlyn10/status/1477707634199478278/photo/1",NA,"1476200194568073217 17021282","NPIRTS1 hvg_hu","hu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Kirlyn10/status/1477707634199478278","Királyné Ilus","","",NA,FALSE,68,3,0,22634,21496,2021-01-05 18:07:35,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/1346518627265241091/1609870529",NA,"http://pbs.twimg.com/profile_images/1346882471632252928/60m4XCvK_normal.jpg"
"1346518627265241091","1477326636353740811",2022-01-01 17:11:32,"Kirlyn10","@NPIRTS1 @888ponthu Még, h igazi hírek, amiket közöltök. Oltásellenes kampány. Ezt a baloldal egyszer már eljátszotta és meg is lett az eredménye. Rengetegen meghaltak. Az nem zavar benneteket, h a covid miatt hány gyerek gyászolja a szüleit? Maradt árván, vagy félárván? Szánalmasak vagytok! Igaz? https://t.co/Hh0ZDLEVaO","Twitter Web App",278,"1477319404228694023","1476200194568073217","NPIRTS1",FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,"http://pbs.twimg.com/media/FICDjURX0AgV48K.jpg","https://t.co/Hh0ZDLEVaO","https://twitter.com/Kirlyn10/status/1477326636353740811/photo/1","photo","http://pbs.twimg.com/media/FICDjURX0AgV48K.jpg http://pbs.twimg.com/media/FICES1VXoAA3T21.jpg http://pbs.twimg.com/media/FICEsboXsAUy3IN.jpg http://pbs.twimg.com/media/FICEvVQWQAMyfqd.jpg","https://t.co/Hh0ZDLEVaO https://t.co/Hh0ZDLEVaO https://t.co/Hh0ZDLEVaO https://t.co/Hh0ZDLEVaO","https://twitter.com/Kirlyn10/status/1477326636353740811/photo/1 https://twitter.com/Kirlyn10/status/1477326636353740811/photo/1 https://twitter.com/Kirlyn10/status/1477326636353740811/photo/1 https://twitter.com/Kirlyn10/status/1477326636353740811/photo/1",NA,"1476200194568073217 3683240417","NPIRTS1 888ponthu","hu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Kirlyn10/status/1477326636353740811","Királyné Ilus","","",NA,FALSE,68,3,0,22634,21496,2021-01-05 18:07:35,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/1346518627265241091/1609870529",NA,"http://pbs.twimg.com/profile_images/1346882471632252928/60m4XCvK_normal.jpg"
"1346518627265241091","1478714764301946889",2022-01-05 13:07:27,"Kirlyn10","@Yacs77 Nemcsak orvosok tudják kezelni a lélegeztetõ gépeket, hanem minden covid osztályon dolgozó személy. Ezzel az eü. felelõtlenségére utaltok? Az EU-nak is követni kellene a példánkat és segíteni a szegényebb országoknak. Nem érdekük a covid megfékezése? Pénz, pénz...?! Igaz? https://t.co/Umb60GkGt1","Twitter Web App",272,"1478646328502722561","518414368","Yacs77",FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,"http://pbs.twimg.com/media/FIVyDxIXEAorhph.jpg","https://t.co/Umb60GkGt1","https://twitter.com/Kirlyn10/status/1478714764301946889/photo/1","photo","http://pbs.twimg.com/media/FIVyDxIXEAorhph.jpg http://pbs.twimg.com/media/FIVy7wwXEAIGIHQ.jpg http://pbs.twimg.com/media/FIVzKgbWYAM7ceh.jpg http://pbs.twimg.com/media/FIVzO1xXsAgLpXd.jpg","https://t.co/Umb60GkGt1 https://t.co/Umb60GkGt1 https://t.co/Umb60GkGt1 https://t.co/Umb60GkGt1","https://twitter.com/Kirlyn10/status/1478714764301946889/photo/1 https://twitter.com/Kirlyn10/status/1478714764301946889/photo/1 https://twitter.com/Kirlyn10/status/1478714764301946889/photo/1 https://twitter.com/Kirlyn10/status/1478714764301946889/photo/1",NA,"518414368","Yacs77","hu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Kirlyn10/status/1478714764301946889","Királyné Ilus","","",NA,FALSE,68,3,0,22634,21496,2021-01-05 18:07:35,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/1346518627265241091/1609870529",NA,"http://pbs.twimg.com/profile_images/1346882471632252928/60m4XCvK_normal.jpg"
"1346518627265241091","1478583884887601153",2022-01-05 04:27:23,"Kirlyn10","@Yacs77 Sajnos fiatalok is meghalnak, nemcsak a ""nyuggerek"", ne örömködj!  Fõleg, akik nem oltatják be magukat, mert hisznek a baloldal vakcina- és oltásellenes kampányában ! Van utánpótlás, mivel egyre több fiatal választja a Fideszt. Miért ne tennék, amikor rengeteg segítséget kapnak? https://t.co/s5moFDFiL4","Twitter Web App",279,"1478473561698451459","518414368","Yacs77",FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,"http://pbs.twimg.com/media/FIT7s-sWUAAnynF.jpg","https://t.co/s5moFDFiL4","https://twitter.com/Kirlyn10/status/1478583884887601153/photo/1","photo","http://pbs.twimg.com/media/FIT7s-sWUAAnynF.jpg http://pbs.twimg.com/media/FIT7-3CXMAYy5gi.jpg http://pbs.twimg.com/media/FIT8HfDXwAEhfqH.jpg http://pbs.twimg.com/media/FIT8Mu8WYAErGia.jpg","https://t.co/s5moFDFiL4 https://t.co/s5moFDFiL4 https://t.co/s5moFDFiL4 https://t.co/s5moFDFiL4","https://twitter.com/Kirlyn10/status/1478583884887601153/photo/1 https://twitter.com/Kirlyn10/status/1478583884887601153/photo/1 https://twitter.com/Kirlyn10/status/1478583884887601153/photo/1 https://twitter.com/Kirlyn10/status/1478583884887601153/photo/1",NA,"518414368","Yacs77","hu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Kirlyn10/status/1478583884887601153","Királyné Ilus","","",NA,FALSE,68,3,0,22634,21496,2021-01-05 18:07:35,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/1346518627265241091/1609870529",NA,"http://pbs.twimg.com/profile_images/1346882471632252928/60m4XCvK_normal.jpg"
"1346518627265241091","1478516330848468992",2022-01-04 23:58:57,"Kirlyn10","@Yacs77 @888ponthu MZP szerint a Fideszre kevesen szavaznak ápr.-ban, mivel a nyugdíjas szavazóik meghaltak! Honnan tudja, h a halottak,mind Fidesz szimpatizánsok voltak? Nagyobb az esélye a baloldali nyugdíjasoknak, mivel hittek az vakcina- és oltásellenes kampányuknak. Itt megedzõdünk! Igaz? https://t.co/PzDLBzMyE4","Twitter Web App",275,"1478476668696252425","518414368","Yacs77",FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,"http://pbs.twimg.com/media/FIS9OvnXoAMpbQN.jpg","https://t.co/PzDLBzMyE4","https://twitter.com/Kirlyn10/status/1478516330848468992/photo/1","photo","http://pbs.twimg.com/media/FIS9OvnXoAMpbQN.jpg http://pbs.twimg.com/media/FIS-fvRXIAUZNFF.jpg http://pbs.twimg.com/media/FIS-i-NX0AMEAKE.jpg http://pbs.twimg.com/media/FIS-qgWXMAIPJt7.jpg","https://t.co/PzDLBzMyE4 https://t.co/PzDLBzMyE4 https://t.co/PzDLBzMyE4 https://t.co/PzDLBzMyE4","https://twitter.com/Kirlyn10/status/1478516330848468992/photo/1 https://twitter.com/Kirlyn10/status/1478516330848468992/photo/1 https://twitter.com/Kirlyn10/status/1478516330848468992/photo/1 https://twitter.com/Kirlyn10/status/1478516330848468992/photo/1",NA,"518414368 3683240417","Yacs77 888ponthu","hu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Kirlyn10/status/1478516330848468992","Királyné Ilus","","",NA,FALSE,68,3,0,22634,21496,2021-01-05 18:07:35,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/1346518627265241091/1609870529",NA,"http://pbs.twimg.com/profile_images/1346882471632252928/60m4XCvK_normal.jpg"
"2772874735","1478047094283935744",2022-01-03 16:54:22,"KarpatHir","Magas a covid megbetegedések száma Ukrajnában #karpathir #kh #ukrajna #ukrán #karpatalja
-------------------------
Részletek itt: https://t.co/3zbTssYmmi
-------------------------","KárpátHír",179,NA,NA,NA,FALSE,FALSE,0,1,NA,NA,"karpathir kh ukrajna ukrán karpatalja",NA,"is.gd/1Mwm8n","https://t.co/3zbTssYmmi","https://is.gd/1Mwm8n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KarpatHir/status/1478047094283935744","KárpátHír","Kárpátalja","A legfrissebb hírek Kárpátaljáról, a magyarságról és a nagyvilágból","https://t.co/aF4IGkIF8O",FALSE,470,92,6,60876,19,2014-08-27 09:50:56,FALSE,"https://t.co/aF4IGkIF8O","https://karpathir.com",NA,"https://pbs.twimg.com/profile_banners/2772874735/1446806890","http://abs.twimg.com/images/themes/theme8/bg.gif","http://pbs.twimg.com/profile_images/662582140211736576/ubXeM0aP_normal.png"
"2772874735","1478651928976494594",2022-01-05 08:57:46,"KarpatHir","Juhokat és kecskéket is bevetnek az oltás népszerûsítésére Németországban #karpathir #kh #ukrajna #ukrán #karpatalja
-------------------------
Részletek itt: https://t.co/pBT9SciixE
-------------------------","KárpátHír",207,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,"karpathir kh ukrajna ukrán karpatalja",NA,"is.gd/FxeZjj","https://t.co/pBT9SciixE","https://is.gd/FxeZjj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KarpatHir/status/1478651928976494594","KárpátHír","Kárpátalja","A legfrissebb hírek Kárpátaljáról, a magyarságról és a nagyvilágból","https://t.co/aF4IGkIF8O",FALSE,470,92,6,60876,19,2014-08-27 09:50:56,FALSE,"https://t.co/aF4IGkIF8O","https://karpathir.com",NA,"https://pbs.twimg.com/profile_banners/2772874735/1446806890","http://abs.twimg.com/images/themes/theme8/bg.gif","http://pbs.twimg.com/profile_images/662582140211736576/ubXeM0aP_normal.png"
"2772874735","1478058390345723911",2022-01-03 17:39:15,"KarpatHir","Az ukránok már elköltötték az oltás felvételéért kapott pénz nagy részét #karpathir #kh #ukrajna #ukrán #karpatalja
-------------------------
Részletek itt: https://t.co/smi0czlN4C
-------------------------","KárpátHír",206,NA,NA,NA,FALSE,FALSE,0,1,NA,NA,"karpathir kh ukrajna ukrán karpatalja",NA,"is.gd/Tob4T4","https://t.co/smi0czlN4C","https://is.gd/Tob4T4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KarpatHir/status/1478058390345723911","KárpátHír","Kárpátalja","A legfrissebb hírek Kárpátaljáról, a magyarságról és a nagyvilágból","https://t.co/aF4IGkIF8O",FALSE,470,92,6,60876,19,2014-08-27 09:50:56,FALSE,"https://t.co/aF4IGkIF8O","https://karpathir.com",NA,"https://pbs.twimg.com/profile_banners/2772874735/1446806890","http://abs.twimg.com/images/themes/theme8/bg.gif","http://pbs.twimg.com/profile_images/662582140211736576/ubXeM0aP_normal.png"
